mode,accuracy,F1-score,precision,recall
TRAIN,0.9552113855169527,0.9578408195429472,0.9444444444444444,0.9716227018385292
VALID,0.9311897106109325,0.9360430364614465,0.9200940070505288,0.9525547445255474
TEST,0.9102803738317757,0.915863277826468,0.8993115318416524,0.9330357142857143
TRAIN,0.9552113855169527,0.9578408195429472,0.9444444444444444,0.9716227018385292
VALID,0.9311897106109325,0.9360430364614465,0.9200940070505288,0.9525547445255474
TEST,0.9130841121495327,0.918848167539267,0.8984641638225256,0.9401785714285714
TRAIN,0.959187944746756,0.9617722015291119,0.9438245479030396,0.9804156674660272
VALID,0.935048231511254,0.9398451459201906,0.9206534422403734,0.9598540145985401
TEST,0.9130841121495327,0.918848167539267,0.8984641638225256,0.9401785714285714
TRAIN,0.959187944746756,0.9617722015291119,0.9438245479030396,0.9804156674660272
VALID,0.935048231511254,0.9398451459201906,0.9206534422403734,0.9598540145985401
TEST,0.9130841121495327,0.918848167539267,0.8984641638225256,0.9401785714285714
TRAIN,0.959187944746756,0.9617722015291119,0.9438245479030396,0.9804156674660272
VALID,0.935048231511254,0.9398451459201906,0.9206534422403734,0.9598540145985401
TEST,0.9130841121495327,0.918848167539267,0.8984641638225256,0.9401785714285714
TRAIN,0.959187944746756,0.9617722015291119,0.9438245479030396,0.9804156674660272
VALID,0.935048231511254,0.9398451459201906,0.9206534422403734,0.9598540145985401
TEST,0.9130841121495327,0.918848167539267,0.8984641638225256,0.9401785714285714
TRAIN,0.9637923817496861,0.9658978907944017,0.9529366005445352,0.9792166266986411
VALID,0.9427652733118971,0.946417820590006,0.9368295589988082,0.9562043795620438
TEST,0.9130841121495327,0.918848167539267,0.8984641638225256,0.9401785714285714
TRAIN,0.9637923817496861,0.9658978907944017,0.9529366005445352,0.9792166266986411
VALID,0.9427652733118971,0.946417820590006,0.9368295589988082,0.9562043795620438
TEST,0.9233644859813084,0.9274336283185841,0.9192982456140351,0.9357142857142857
TRAIN,0.9637923817496861,0.9658978907944017,0.9529366005445352,0.9792166266986411
VALID,0.9427652733118971,0.946417820590006,0.9368295589988082,0.9562043795620438
TEST,0.9233644859813084,0.9274336283185841,0.9192982456140351,0.9357142857142857
TRAIN,0.9637923817496861,0.9658978907944017,0.9529366005445352,0.9792166266986411
VALID,0.9427652733118971,0.946417820590006,0.9368295589988082,0.9562043795620438
TEST,0.9233644859813084,0.9274336283185841,0.9192982456140351,0.9357142857142857
TRAIN,0.9637923817496861,0.9658978907944017,0.9529366005445352,0.9792166266986411
VALID,0.9427652733118971,0.946417820590006,0.9368295589988082,0.9562043795620438
TEST,0.9233644859813084,0.9274336283185841,0.9192982456140351,0.9357142857142857
TRAIN,0.9637923817496861,0.9658978907944017,0.9529366005445352,0.9792166266986411
VALID,0.9427652733118971,0.946417820590006,0.9368295589988082,0.9562043795620438
TEST,0.9233644859813084,0.9274336283185841,0.9192982456140351,0.9357142857142857
TRAIN,0.9648388447048974,0.9667194928684627,0.9583660644147682,0.9752198241406874
VALID,0.9427652733118971,0.946417820590006,0.9368295589988082,0.9562043795620438
TEST,0.9233644859813084,0.9274336283185841,0.9192982456140351,0.9357142857142857
