mode,accuracy,F1-score,precision,recall
TRAIN,0.8740058601925492,0.8897839619187111,0.8209459459459459,0.9712230215827338
VALID,0.8572347266881029,0.8762541806020067,0.808641975308642,0.9562043795620438
TEST,0.847196261682243,0.8660385088078656,0.8001514004542014,0.94375
TRAIN,0.9321892005023023,0.9371605896043445,0.9103240391861341,0.9656274980015987
VALID,0.912540192926045,0.9198113207547169,0.8924485125858124,0.948905109489051
TEST,0.8948598130841121,0.9030590262817751,0.8726061615320566,0.9357142857142857
TRAIN,0.9367936375052324,0.941130604288499,0.9185692541856926,0.964828137490008
VALID,0.9157556270096463,0.9222551928783382,0.9003476245654692,0.9452554744525548
TEST,0.8948598130841121,0.9030590262817751,0.8726061615320566,0.9357142857142857
TRAIN,0.9367936375052324,0.941130604288499,0.9185692541856926,0.964828137490008
VALID,0.9157556270096463,0.9222551928783382,0.9003476245654692,0.9452554744525548
TEST,0.897196261682243,0.904513888888889,0.8800675675675675,0.9303571428571429
TRAIN,0.9399330263708665,0.9438246232139361,0.9248177982355198,0.9636290967226219
VALID,0.9157556270096463,0.9222551928783382,0.9003476245654692,0.9452554744525548
TEST,0.897196261682243,0.904513888888889,0.8800675675675675,0.9303571428571429
TRAIN,0.9399330263708665,0.9438246232139361,0.9248177982355198,0.9636290967226219
VALID,0.9170418006430868,0.92325996430696,0.9033760186263097,0.9440389294403893
TEST,0.9014018691588785,0.9080610021786493,0.8868085106382979,0.9303571428571429
TRAIN,0.9399330263708665,0.9438246232139361,0.9248177982355198,0.9636290967226219
VALID,0.9221864951768489,0.9284447072738026,0.903337169159954,0.9549878345498783
TEST,0.9037383177570093,0.9105902777777777,0.8859797297297297,0.9366071428571429
TRAIN,0.944118878191712,0.9479633599688171,0.9250665652339293,0.9720223820943246
VALID,0.9221864951768489,0.9284447072738026,0.903337169159954,0.9549878345498783
TEST,0.9037383177570093,0.9105902777777777,0.8859797297297297,0.9366071428571429
TRAIN,0.944118878191712,0.9479633599688171,0.9250665652339293,0.9720223820943246
VALID,0.9221864951768489,0.9284447072738026,0.903337169159954,0.9549878345498783
TEST,0.9037383177570093,0.9105902777777777,0.8859797297297297,0.9366071428571429
TRAIN,0.9445374633737965,0.9482724965840328,0.9267455169782526,0.9708233413269385
VALID,0.9221864951768489,0.9284447072738026,0.903337169159954,0.9549878345498783
TEST,0.9037383177570093,0.9105902777777777,0.8859797297297297,0.9366071428571429
TRAIN,0.9485140226035998,0.9518025078369906,0.9335126825518831,0.9708233413269385
VALID,0.9247588424437299,0.9304812834224598,0.9094076655052264,0.9525547445255474
TEST,0.9037383177570093,0.9105902777777777,0.8859797297297297,0.9366071428571429
TRAIN,0.9485140226035998,0.9518025078369906,0.9335126825518831,0.9708233413269385
VALID,0.9266881028938907,0.9318181818181819,0.9164705882352941,0.9476885644768857
TEST,0.9098130841121496,0.9157573112178089,0.8958155422715628,0.9366071428571429
TRAIN,0.9485140226035998,0.9518025078369906,0.9335126825518831,0.9708233413269385
VALID,0.9266881028938907,0.9318181818181819,0.9164705882352941,0.9476885644768857
TEST,0.9098130841121496,0.9150901891772988,0.9019947961838681,0.9285714285714286
TRAIN,0.9485140226035998,0.9518025078369906,0.9335126825518831,0.9708233413269385
VALID,0.9266881028938907,0.9318181818181819,0.9164705882352941,0.9476885644768857
TEST,0.9098130841121496,0.9150901891772988,0.9019947961838681,0.9285714285714286
TRAIN,0.9485140226035998,0.9518025078369906,0.9335126825518831,0.9708233413269385
VALID,0.9266881028938907,0.9318181818181819,0.9164705882352941,0.9476885644768857
TEST,0.9098130841121496,0.9150901891772988,0.9019947961838681,0.9285714285714286
TRAIN,0.9485140226035998,0.9518025078369906,0.9335126825518831,0.9708233413269385
VALID,0.9266881028938907,0.9318181818181819,0.9164705882352941,0.9476885644768857
TEST,0.9098130841121496,0.9150901891772988,0.9019947961838681,0.9285714285714286
TRAIN,0.9485140226035998,0.9518025078369906,0.9335126825518831,0.9708233413269385
VALID,0.9266881028938907,0.9318181818181819,0.9164705882352941,0.9476885644768857
TEST,0.9098130841121496,0.9150901891772988,0.9019947961838681,0.9285714285714286
TRAIN,0.9485140226035998,0.9518025078369906,0.9335126825518831,0.9708233413269385
VALID,0.9266881028938907,0.9318181818181819,0.9164705882352941,0.9476885644768857
TEST,0.9098130841121496,0.9150901891772988,0.9019947961838681,0.9285714285714286
TRAIN,0.9485140226035998,0.9518025078369906,0.9335126825518831,0.9708233413269385
VALID,0.9266881028938907,0.9318181818181819,0.9164705882352941,0.9476885644768857
TEST,0.9098130841121496,0.9150901891772988,0.9019947961838681,0.9285714285714286
TRAIN,0.9485140226035998,0.9518025078369906,0.9335126825518831,0.9708233413269385
VALID,0.9266881028938907,0.9318181818181819,0.9164705882352941,0.9476885644768857
TEST,0.9098130841121496,0.9150901891772988,0.9019947961838681,0.9285714285714286
TRAIN,0.9485140226035998,0.9518025078369906,0.9335126825518831,0.9708233413269385
VALID,0.9266881028938907,0.9318181818181819,0.9164705882352941,0.9476885644768857
TEST,0.9098130841121496,0.9150901891772988,0.9019947961838681,0.9285714285714286
TRAIN,0.95311845960653,0.9558707643814027,0.9425019425019425,0.9696243005595524
VALID,0.9266881028938907,0.9318181818181819,0.9164705882352941,0.9476885644768857
TEST,0.9098130841121496,0.9150901891772988,0.9019947961838681,0.9285714285714286
TRAIN,0.95311845960653,0.9558707643814027,0.9425019425019425,0.9696243005595524
VALID,0.9266881028938907,0.9318181818181819,0.9164705882352941,0.9476885644768857
TEST,0.9098130841121496,0.9150901891772988,0.9019947961838681,0.9285714285714286
TRAIN,0.95311845960653,0.9558707643814027,0.9425019425019425,0.9696243005595524
VALID,0.9344051446945337,0.9383313180169286,0.9326923076923077,0.9440389294403893
TEST,0.9200934579439253,0.9236947791164659,0.9232827832292596,0.9241071428571429
TRAIN,0.95311845960653,0.9558707643814027,0.9425019425019425,0.9696243005595524
VALID,0.9344051446945337,0.9383313180169286,0.9326923076923077,0.9440389294403893
TEST,0.9200934579439253,0.9236947791164659,0.9232827832292596,0.9241071428571429
TRAIN,0.95311845960653,0.9558707643814027,0.9425019425019425,0.9696243005595524
VALID,0.9344051446945337,0.9383313180169286,0.9326923076923077,0.9440389294403893
