mode,accuracy,F1-score,precision,recall
TRAIN,0.9323984930933445,0.9357980520771217,0.9308026888098062,0.9408473221422862
VALID,0.912540192926045,0.916564417177914,0.9245049504950495,0.9087591240875912
TEST,0.9009345794392524,0.9052725647899911,0.90608228980322,0.9044642857142857
TRAIN,0.9416073670992047,0.9451327433628319,0.9303135888501742,0.960431654676259
VALID,0.9228295819935691,0.9271844660194175,0.9249394673123487,0.9294403892944039
TEST,0.9112149532710281,0.916151809355693,0.9057591623036649,0.9267857142857143
TRAIN,0.9512348262871494,0.9536871397336514,0.9485962831158561,0.9588329336530775
VALID,0.9305466237942123,0.9338235294117647,0.9407407407407408,0.927007299270073
TEST,0.9205607476635514,0.9239713774597496,0.9256272401433692,0.9223214285714286
TRAIN,0.9512348262871494,0.9536871397336514,0.9485962831158561,0.9588329336530775
VALID,0.9305466237942123,0.9338235294117647,0.9407407407407408,0.927007299270073
TEST,0.9205607476635514,0.9239713774597496,0.9256272401433692,0.9223214285714286
TRAIN,0.9512348262871494,0.9536871397336514,0.9485962831158561,0.9588329336530775
VALID,0.9305466237942123,0.9338235294117647,0.9407407407407408,0.927007299270073
TEST,0.9205607476635514,0.9239713774597496,0.9256272401433692,0.9223214285714286
TRAIN,0.9512348262871494,0.9536871397336514,0.9485962831158561,0.9588329336530775
VALID,0.9305466237942123,0.9338235294117647,0.9407407407407408,0.927007299270073
TEST,0.9205607476635514,0.9239713774597496,0.9256272401433692,0.9223214285714286
TRAIN,0.9512348262871494,0.9536871397336514,0.9485962831158561,0.9588329336530775
VALID,0.9305466237942123,0.9338235294117647,0.9407407407407408,0.927007299270073
TEST,0.9205607476635514,0.9239713774597496,0.9256272401433692,0.9223214285714286
TRAIN,0.9512348262871494,0.9536871397336514,0.9485962831158561,0.9588329336530775
VALID,0.9305466237942123,0.9338235294117647,0.9407407407407408,0.927007299270073
TEST,0.9205607476635514,0.9239713774597496,0.9256272401433692,0.9223214285714286
TRAIN,0.9512348262871494,0.9536871397336514,0.9485962831158561,0.9588329336530775
VALID,0.9305466237942123,0.9338235294117647,0.9407407407407408,0.927007299270073
TEST,0.9205607476635514,0.9239713774597496,0.9256272401433692,0.9223214285714286
TRAIN,0.9512348262871494,0.9536871397336514,0.9485962831158561,0.9588329336530775
VALID,0.9305466237942123,0.9338235294117647,0.9407407407407408,0.927007299270073
TEST,0.9205607476635514,0.9239713774597496,0.9256272401433692,0.9223214285714286
TRAIN,0.9512348262871494,0.9536871397336514,0.9485962831158561,0.9588329336530775
VALID,0.9305466237942123,0.9338235294117647,0.9407407407407408,0.927007299270073
TEST,0.9205607476635514,0.9239713774597496,0.9256272401433692,0.9223214285714286
TRAIN,0.9512348262871494,0.9536871397336514,0.9485962831158561,0.9588329336530775
VALID,0.9305466237942123,0.9338235294117647,0.9407407407407408,0.927007299270073
TEST,0.9205607476635514,0.9239713774597496,0.9256272401433692,0.9223214285714286
TRAIN,0.9512348262871494,0.9536871397336514,0.9485962831158561,0.9588329336530775
VALID,0.9305466237942123,0.9338235294117647,0.9407407407407408,0.927007299270073
TEST,0.9205607476635514,0.9239713774597496,0.9256272401433692,0.9223214285714286
TRAIN,0.9512348262871494,0.9536871397336514,0.9485962831158561,0.9588329336530775
