mode,accuracy,F1-score,precision,recall
TRAIN,0.049602344077019675,0.0828115532215714,0.08370763576970192,0.08193445243804956
VALID,0.08617363344051447,0.1485919712402636,0.14639905548996457,0.15085158150851583
TEST,0.09018691588785047,0.1471747700394218,0.14445399828030955,0.15
TRAIN,0.049602344077019675,0.0828115532215714,0.08370763576970192,0.08193445243804956
VALID,0.08617363344051447,0.1485919712402636,0.14639905548996457,0.15085158150851583
TEST,0.09018691588785047,0.1471747700394218,0.14445399828030955,0.15
TRAIN,0.148807032231059,0.2519771933051315,0.23339011925042588,0.27378097521982414
VALID,0.08617363344051447,0.1485919712402636,0.14639905548996457,0.15085158150851583
TEST,0.17523364485981308,0.28629195309340877,0.2616407982261641,0.31607142857142856
TRAIN,0.148807032231059,0.2519771933051315,0.23339011925042588,0.27378097521982414
VALID,0.17234726688102894,0.2861896838602329,0.26299694189602446,0.31386861313868614
TEST,0.17523364485981308,0.28629195309340877,0.2616407982261641,0.31607142857142856
TRAIN,0.148807032231059,0.2519771933051315,0.23339011925042588,0.27378097521982414
VALID,0.17234726688102894,0.2861896838602329,0.26299694189602446,0.31386861313868614
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.17234726688102894,0.2861896838602329,0.26299694189602446,0.31386861313868614
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.17234726688102894,0.2861896838602329,0.26299694189602446,0.31386861313868614
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.17234726688102894,0.2861896838602329,0.26299694189602446,0.31386861313868614
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.18778135048231512,0.3109656301145663,0.2818991097922849,0.3467153284671533
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.18778135048231512,0.3109656301145663,0.2818991097922849,0.3467153284671533
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.18778135048231512,0.3109656301145663,0.2818991097922849,0.3467153284671533
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.18778135048231512,0.3109656301145663,0.2818991097922849,0.3467153284671533
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.18778135048231512,0.3109656301145663,0.2818991097922849,0.3467153284671533
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.18778135048231512,0.3109656301145663,0.2818991097922849,0.3467153284671533
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.18778135048231512,0.3109656301145663,0.2818991097922849,0.3467153284671533
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.18778135048231512,0.3109656301145663,0.2818991097922849,0.3467153284671533
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.18778135048231512,0.3109656301145663,0.2818991097922849,0.3467153284671533
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.18778135048231512,0.3109656301145663,0.2818991097922849,0.3467153284671533
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.18778135048231512,0.3109656301145663,0.2818991097922849,0.3467153284671533
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.18778135048231512,0.3109656301145663,0.2818991097922849,0.3467153284671533
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.18778135048231512,0.3109656301145663,0.2818991097922849,0.3467153284671533
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.18778135048231512,0.3109656301145663,0.2818991097922849,0.3467153284671533
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.18778135048231512,0.3109656301145663,0.2818991097922849,0.3467153284671533
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.18778135048231512,0.3109656301145663,0.2818991097922849,0.3467153284671533
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.1506906655504395,0.2575923893157702,0.23751686909581646,0.28137490007993604
VALID,0.18778135048231512,0.3109656301145663,0.2818991097922849,0.3467153284671533
TEST,0.17897196261682244,0.29466077880369324,0.26768781911013856,0.32767857142857143
TRAIN,0.5184177480117204,0.6826644600744725,0.5211623499684144,0.9892086330935251
VALID,0.18778135048231512,0.3109656301145663,0.2818991097922849,0.3467153284671533
TEST,0.5158878504672897,0.6804441702652684,0.5197926484448633,0.9848214285714286
TRAIN,0.5184177480117204,0.6826644600744725,0.5211623499684144,0.9892086330935251
VALID,0.5221864951768489,0.6858350951374208,0.525599481529488,0.98661800486618
TEST,0.5233644859813084,0.6871165644171778,0.5233644859813084,1.0
TRAIN,0.5236500627877773,0.6873626373626374,0.5236500627877773,1.0
VALID,0.5286173633440514,0.6916281026503996,0.5286173633440514,1.0
TEST,0.5233644859813084,0.6871165644171778,0.5233644859813084,1.0
TRAIN,0.5236500627877773,0.6873626373626374,0.5236500627877773,1.0
VALID,0.5286173633440514,0.6916281026503996,0.5286173633440514,1.0
TEST,0.5233644859813084,0.6871165644171778,0.5233644859813084,1.0
TRAIN,0.5236500627877773,0.6873626373626374,0.5236500627877773,1.0
VALID,0.5286173633440514,0.6916281026503996,0.5286173633440514,1.0
TEST,0.5233644859813084,0.6871165644171778,0.5233644859813084,1.0
TRAIN,0.5236500627877773,0.6873626373626374,0.5236500627877773,1.0
VALID,0.5286173633440514,0.6916281026503996,0.5286173633440514,1.0
TEST,0.5233644859813084,0.6871165644171778,0.5233644859813084,1.0
TRAIN,0.5236500627877773,0.6873626373626374,0.5236500627877773,1.0
VALID,0.5286173633440514,0.6916281026503996,0.5286173633440514,1.0
TEST,0.5233644859813084,0.6871165644171778,0.5233644859813084,1.0
TRAIN,0.5236500627877773,0.6873626373626374,0.5236500627877773,1.0
VALID,0.5286173633440514,0.6916281026503996,0.5286173633440514,1.0
TEST,0.5233644859813084,0.6871165644171778,0.5233644859813084,1.0
TRAIN,0.5236500627877773,0.6873626373626374,0.5236500627877773,1.0
VALID,0.5286173633440514,0.6916281026503996,0.5286173633440514,1.0
TEST,0.5233644859813084,0.6871165644171778,0.5233644859813084,1.0
TRAIN,0.5236500627877773,0.6873626373626374,0.5236500627877773,1.0
VALID,0.5286173633440514,0.6916281026503996,0.5286173633440514,1.0
TEST,0.5233644859813084,0.6871165644171778,0.5233644859813084,1.0
